NUM_CONTRATO,NUM_HACIENDA,ID_OBRA_COMPLEMENTARIA,OC_NUMERO_CONTRATO,NUM_LICITACION,OBJETO,MODALIDAD,TIPO_CONTRATO,TIPO_OBRA,TOTAL_CONTRATO,AVANCE,FECHA_AVANCE,DOCUMENTOS,FOTOGRAFIAS,MUNICIPIO,LOCALIDAD,LATITUD,LONGITUD,BENEFICIADOS,ORGANISMO,UA_SOLICITANTE,UA_RESPONSABLE,CONTRATISTA,RESIDENTE,SUPERVISOR_EXTERNO,FECHA_CONTRATO,FECHA_INICIO,FECHA_TERMINO,FECHA_ENTREGA,EJERCICIO
ISIE-FAMEB-15-158,,0,,,"CONSTRUCCION DE SUBESTACION Y ALIMENTADORES ELECTRICOS, REHABILITACION DE INSTALACIONES ELECTRICAS, SERVICIOS SANITARIOS Y ACCESO EN EP ANAHUAC, EN LA LOCALIDAD Y MUNICIPIO DE GUAYMITAS, NAVOJOA, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,2193662.96,100,09/05/2016,2,8,NAVOJOA,"DOMICILIO CONOCIDO",27.111942177879303,-109.4361099600792,119,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"PROMOTORA MAJERUS, S. DE R.L.","ING. JOSE ENMANUEL OROZCO AISPURO",,14/12/2015,15/12/2015,13/03/2016,13/05/2016,2015
ISIE-FAMEB-15-162,,0,,,"REPARACION DE SANITARIOS, DRENAJE Y SISTEMA ELECTRICO EN EP EMILIANO ZAPATA, EN LA LOCALIDAD Y MUNICIPIO DE SAN LUIS RIO COLORADO, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,1328685.32,100,29/03/2016,2,3,"SAN LUIS RÍO COLORADO","DOMICILIO CONOCIDO",32.45537585229283,-114.7697402536869,172,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"ING. MANUEL MEDINA ALVARADO","ARQ. OSCAR ENRIQUE CONTRERAS SOTO",,14/12/2015,15/12/2015,13/03/2016,17/05/2016,2015
ISIE-FAMEB-15-161,,0,,,"CONSTRUCCION DE SANITARIOS, SISTEMA ELECTRICO, DRENAJE, CERCO PERIMETRAL Y SISTEMA HIDRAULICO, EN EP BENITO JUAREZ, EN LA LOCALIDAD Y MUNICIPIO DE SAN LUIS RIO COLORADO, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,1171089.51,100,29/02/2016,2,4,"SAN LUIS RÍO COLORADO","DOMICILIO CONOCIDO",32.46729459559864,-114.72650840878487,31,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"ING. MANUEL MEDINA ALVARADO","ARQ. OSCAR ENRIQUE CONTRERAS SOTO",,14/12/2015,15/12/2015,13/03/2016,17/05/2016,2015
ISIE-FAMEB-15-138,,0,,,"REHABILITACION DE MODULOS SANITARIOS, REHABILITACION ELECTRICA E IMPERMEABILIZACION DE LOSAS EN JN CLUB ROTARIO, EN LA LOCALIDAD Y MUNICIPIO DE SAN LUIS RIO COLORADO, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,540094.36,100,29/02/2016,2,4,"SAN LUIS RÍO COLORADO","DOMICILIO CONOCIDO",32.45245391833814,-114.75436314940453,148,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"ING. MANUEL MEDINA ALVARADO","ARQ. OSCAR ENRIQUE CONTRERAS SOTO",,11/12/2015,12/12/2015,09/02/2016,10/04/2016,2015
ISIE-FAMEB-15-148,,0,,,"CONSTRUCCION DE SUBESTACION Y ALIMENTADORES ELECTRICOS EN CAM 37, EN LA LOCALIDAD Y MUNICIPIO DE NAVOJOA, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,544257.85,100,26/03/2016,2,5,NAVOJOA,"DOMICILIO CONOCIDO",27.073633250117407,-109.43677514791489,61,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"ING. ROGELIO ZAZUETA PEÑA","ING. RENATO MEXIA SANCHEZ",,11/12/2015,27/01/2016,27/03/2016,11/04/2016,2015
ISIE-FAMEB-15-188,,0,,,"CONSTRUCCION DE BARDA CON MURO CIEGO, REHABILITACION DE BEBEDEROS Y SERVICIOS SANITARIOS, EN EP GRAL. LAZARO CARDENAS, EN LA LOCALIDAD Y MUNICIPIO DE CD.OBREGON, CAJEME, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,2598862.21,100,28/04/2016,2,8,CAJEME,"DOMICILIO CONOCIDO",27.491669971161993,-109.94841456413269,190,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"MARAGUA CONSTRUCCIONES, S.A. DE C.V.","ING. IGNACIO VERDUZCO CHAIREZ",,15/12/2015,16/12/2015,14/03/2016,13/05/2016,2015
ISIE-FAMEB-16-007,,0,,,"(15-FE-0145) REHABILITACION DE BAÑOS, DE INSTALACIONES ELECTRICAS, EQUIPO HIDRONEUMATICO, ACOMETIDA, BASE DE MEDICION Y ALIMENTADORES ELECTRICOS EN JARDIN DE NIÑOS LUIS PASTEUR EN LA LOCALIDAD DE CUAUHTEMOC (CAMPO 5) Y MUNICIPIO DE CAJEME, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,399042.59,100,03/04/2016,2,6,CAJEME,"MAXIMILIANO R. LÓPEZ, CUAUHTEMOC, CAMPO 5, SON., MÉXICO",27.43070873192975,-110.0183558457502,75,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"CORPORATIVO DE SERVICIOS & PLANEACION DE INFRAESTRUCTURA, S.A. DE C.V.","ISMAEL GONZALEZ LEM",,20/01/2016,21/01/2016,20/03/2016,18/04/2016,2016
ISIE-FAMEB-15-186,,0,,,"CONSTRUCCION DE CANCHA DEPORTIVA, REHABILITACION MAYOR DE SERVICIOS SANITARIOS, SISTEMA ELECTRICO, CERCO PERIMETRAL, CONSTRUCCION DE FOSA SEPTICA Y CISTERNA, REPARACION DE TECHOS Y PINTURA GENERAL EN EP VENUSTIANO CARRANZA, EN LA LOCALIDAD Y MUNICIPIO DE SANTA MARIA DE BUARAJE, NAVOJOA, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,1737461.08,100,14/03/2016,2,5,NAVOJOA,"DOMICILIO CONOCIDO",27.300551375986778,-109.80195254087448,136,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"ING. IVAN MLADOSICH ESTRADA","ING. OSCAR MARTIN CONTRERAS GOMEZ",,15/12/2015,16/12/2015,14/03/2016,17/05/2016,2015
ISIE-FAMEB-16-008,,0,,,"(15-FE-0091) ALIMENTADORES ELECTRICOS Y REHABILITACIÓN ELÉCTRICA EN ESCUELA PRIMARIA RAMON GUILLERMO BONFIL VIVEROS, DE LA LOCALIDAD Y MUNICIPIO DE HERMOSILLO, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,377407.01,100,16/03/2016,1,5,HERMOSILLO,"AVENIDA JABALÍ 47, NUEVO HERMOSILLO, 83296 HERMOSILLO, SON., MÉXICO",29.007591461147396,-110.92921257019043,344,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"ORUBUS DESARROLLOS, S.A. DE C.V.","JOSE OSWALDO MENDEZ FLORES",,20/01/2016,21/01/2016,20/03/2016,20/03/2016,2016
ISIE-FAMEB-15-155,,0,,,"REHABILITACION ELECTRICA Y CONSTRUCCION DE SUBESTACION Y ALIMENTADORES ELECTRICOS EN EP GRAL. FRANCISCO CONTRERAS EN LA LOCALIDAD Y MUNICIPIO DE ACONCHI, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,842472.23,100,30/12/2016,2,10,ACONCHI,"DOMICILIO CONOCIDO",29.82541758591163,-110.22819310426712,153,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"SERVICIOS ELECTRICOS Y CONTROL DE HERMOSILLO, S.A. DE C.V.","ING. ALDO VELASCO MATA",,14/12/2015,15/12/2015,13/03/2016,18/05/2016,2015
ISIE-FAMEB-16-009,,0,,,"(15-FE-0113) REHABILITACION DE SERVICIOS SANITARIOS, CAMBIO DE CUBIERTA E IMPERMEABILIZACION DE TECHO EN UN AULA, REHABILITACION DE ELECTRICA, DE CERCO DE MALLA CICLONICA E INSTALACION DE AIRES ACONDICIONADOS EN ESCUELA PRIMARIA MARTIRES DE CABORCA DE LA LOCALIDAD DE CABORA Y MUNICIPIO DE QUIRIEGO, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,513801.82,100,16/03/2016,1,13,QUIRIEGO,"UNNAMED ROAD, SONORA, MÉXICO",27.435288997817093,-109.55270290374756,46,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"ING. ROGELIO ZAZUETA PEÑA","ING. JUAN FCO. ZAZUETA URBALEJO",,20/01/2016,21/01/2016,20/03/2016,20/03/2016,2016
ISIE-FAMEB-16-011,,0,,,"(15-FE-0078) REPARACION DE TECHOS, PINTURA GENERAL, REHABILITACION DE AULAS, DE INSTALACIONES ELECTRICAS, DE INSTALACIONES HIDROSANITARIAS, CONSTRUCCION DE ANDADORES, PISOS Y REPARACION DE CERCO PERIEMTRAL EN SECUNDARIA TECNICA 51, DE LA LOCALIDAD DE TIERRA BLANCA Y MUNICIPIO DE NAVOJOA, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,2255261.2,100,19/04/2016,1,22,NAVOJOA,"UNNAMED ROAD, TIERRA BLANCA, SON., MÉXICO",27.190498540972044,-109.34600114806017,222,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"ING. IVAN MLADOSICH ESTRADA","ING. OSCAR MARTIN CONTRERAS GOMEZ",,20/01/2016,21/01/2016,19/04/2016,12/05/2016,2016
ISIE-FAMEB-16-013,,0,,,"(15-FE-0054) SUSTITUCIÓN DE TEJABAN, REHABILITACIÓN DE GRIETAS, REHABILITACIÓN DE CERCO PERIMETRAL Y REHABILITACIÓN MENOR EN JARDIN DE NIÑOS PEDRO FRANCISCO SHUBERT, DE LA LOCALIDAD Y MUNICIPIO DE GUAYMAS, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,508605.76,100,10/05/2016,2,10,GUAYMAS,"PINO 10, GUADALUPE, 85440 GUADALUPE, SON., MÉXICO",27.92243571624087,-110.91096013784409,150,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"ESTRUCTURAS INDUSTRIALES Y SERVICIOS, S.A. DE C.V.","HECTOR ANDRADE MOJICA",,22/01/2016,23/01/2016,22/03/2016,06/04/2016,2016
ISIE-FAMEB-15-105,,0,,,"SUSTITUCION DE CUBIERTA DE LAMINA, RETIRO DE PLAFONES, REPARACION DE SALIDAS ELECTRICAS Y SUSTITUCION DE LUMINARIAS EN TELESECUNDARIA PROF. ALBERTO GUTIERREZ EN LA LOCALIDAD Y MUNICIPIO DE LA MESA DEL SERI, HERMOSILLO, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,720794.43,100,20/02/2016,2,2,HERMOSILLO,"DOMICILIO CONOCIDO",29.108598857670867,-110.83693116903305,97,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"C. DANIEL CRUZ BARCELO","ARQ. LOPE SARACHO CASTAÑOS",,04/12/2015,04/12/2015,02/02/2016,07/03/2016,2015
ISIE-FAFEF-16-014,,0,,,"(15-FE-0171) REHABILITACIÓN GENERAL DE DRENAJE, SISTEMA HIDRAULICO, SERVICIOS SANITARIOS, REHABILITACIÓN DE PISOS, CONSTRUCCIÓN DE BARANDAL EN RAMPAS, DE BARDA CON MALLA CICLÓNICA Y REHABILITACIÓN ELÉCTRICA MENOR EN JARDIN DE NIÑOS NACAMERI, DE LA LOCALIDAD Y MUNICIPIO DE HERMOSILLO, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,448369.95,100,14/03/2016,2,17,HERMOSILLO,"RÍO GRANDE 142, NACAMERI, 83287 HERMOSILLO, SON., MÉXICO",29.06073695434195,-110.97371578216553,90,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"GERHARD SOLUCIONES S. DE R.L. DE C.V.","ARQ. LOPE SARACHO CASTAÑOS",,22/01/2016,04/02/2016,19/03/2016,19/03/2016,2016
ISIE-FAMEB-15-112,,0,,,"SUSTITUCION DE CUBIERTA EN EDIFICIOS, REHABILITACION DE CERCO PERIMETRAL Y CONSTRUCCION DE BEBEDERO EN JN FRANCISCO JAVIER MINA, EN LA LOCALIDAD Y MUNICIPIO DE FRANCO JAVIER MINA (CAMPO 60) BACUM, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,1042065.34,100,31/12/15,1,2,BÁCUM,"DOMICILIO CONOCIDO",27.45992013565357,-110.11677414178848,93,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"INGENIERIA Y MEDIO AMBIERTE IMA, S.A. DE C.V.","ING. SANCHEZ ENRIQUE DE JESUS",,09/11/2015,10/11/2015,08/01/2016,17/02/2016,2015
ISIE-FAMEB-15-126,,0,,,"REPARACION DE CUBIERTA PREFABRICADA DEL SISTEMA ELECTRICO, MUROS Y CONTRUCCION DE RAMPA EN EP CARMEN SANCHEZ CORRAL EN LA LOCALIDAD Y MUNICIPIO DE CAJEME, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,1194516.16,100,07/03/2016,2,6,CAJEME,"DOMICILIO CONOCIDO",27.50074171736992,-109.95904415845871,170,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"CORPORATIVO DE SERVICIOS & PLANEACION DE INFRAESTRUCTURA, S.A. DE C.V.","ISMAEL GONZALEZ LEM",,04/12/2015,05/12/2015,02/02/2016,22/03/2016,2015
ISIE-FAMEB-15-137,,0,,,"CONSTRUCCION DE MURO DE CONTENCION, CERCO DE MMALA CICLONICA Y PISOS EN EP PROF RODOLFO SIORDIA MONTAÑO, EN LA LOCALIDAD Y MUNCIPIO DE NOGALES, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,712322.86,100,01/03/2016,2,5,"HEROICA NOGALES","DOMICILIO CONOCIDO",31.264151455199986,-110.95606952905655,265,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"BERMA DESARROLLOS, S.A. DE C.V.","ING. ORTEGA JIMENEZ ADALBERTO",,04/12/2015,19/12/2015,16/02/2016,19/04/2016,2015
ISIE-FAFEF-16-017,,0,,,"(15-FE-0242) REHABILITACIÓN DE MODULO SANITARIO, CAMBIO DE LUMINARIAS, CONSTRUCCIÓN DE BARDA, BANQUETAS, PINTURA EN POLINERÍA, PUERTAS Y VENTANAS, CONSTRUCCIÓN DE CANAL, DE DESAGUE EN ESCUELA PRIMARIA LIC. BENITO JUAREZ GARCÍA, DE LA LOCALIDAD Y MUNICIPIO DE SAN MIGUEL DE HORCASITAS, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,781654.27,100,17/06/2016,2,18,"SAN MIGUEL DE HORCASITAS","IGNACIO ZARAGOZA 43, CENTRO, EJIDO DEL CENTRO, SON., MÉXICO",29.48813461377769,-110.72603523731232,48,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"SANTA ROSA CONSTRUCCIONES S.A. DE C.V.","SERGIO QUINTANA LOPEZ",,22/01/2016,05/03/2016,04/04/2016,02/06/2016,2016
ISIE-FAMEB-15-153,,0,,,"IMPERMEABILIZACION DE 10 EDIFICIOS, CONSTRUCCION DE RED DE DRENAJE Y PINTURA GENERAL EN SEC TEC 4, VICENTE MONROY MENDOZA EN LA LOCALIDAD Y MUNICIPIO DE CD.OBREGON, CAJEME, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,3351696.45,100,20/04/2016,2,9,CAJEME,"DOMICILIO CONOCIDO",27.440090454393708,-109.92767304182053,600,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"CORPORATIVO DE SERVICIOS & PLANEACION DE INFRAESTRUCTURA, S.A. DE C.V.","ING. SANCHEZ ENRIQUE DE JESUS",,14/12/2015,15/12/2015,13/03/2016,13/05/2016,2015
ISIE-FAMEB-15-154,,0,,,"REHABILITACION DE AULAS, BAÑOS, BARDA -REJA PERIMETRAL Y ANDADORES EN TELESECUNDARIA 112, EN LA LOCALIDAD Y MUNICIPIO DE EL SAHUARAL, HUATABAMPO, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,1956339.55,100,30/03/2016,2,5,HUATABAMPO,"DOMICILIO CONOCIDO",26.884428295482497,-109.73279178142548,112,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"EDIFICACIONES BOZA, S.A. DE C.V.","ING. FELIX VERDUZCO PRECIADO",,14/12/2015,15/12/2015,13/03/2016,12/05/2016,2015
ISIE-FAMEB-15-174,,0,,,"CONSTRUCCION DE AULA, REHABILITACION DE TECHOS, CONSTRUCCION DE RAMPA Y OBRA EXTERIOR EN EP JOSEFA ORTIZ DE DOMINGUEZ EN LA LOCALIDAD Y MUNICIPIO DE EL RITO MAZARAY, HUATABAMPO, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,1037517.34,100,26/04/2016,2,9,HUATABAMPO,"DOMICILIO CONOCIDO",26.751109740102017,-109.64529544115067,79,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"ING. LUIS ENRIQUE PEÑA RODRIGO","ING. FELIX VERDUZCO PRECIADO",,17/12/2015,18/12/2015,16/03/2016,19/05/2016,2015
ISIE-FAMEB-15-178,,0,,,"REHABILITACION DE MODULOS DE SERVICIOS SANITARIOS, BEBEDEROS Y ALUMBRADO EN SEC TEC 72, JOAQUIN ENRIQUE FLORES DE LA LOCALIDAD Y MUNICIPIO DE HERMOSILLO, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,1188032.78,100,14/03/2016,2,2,HERMOSILLO,"DOMICILIO CONOCIDO",29.016293792090707,-110.94261825084686,888,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"DISEÑO Y CONSTRUCCION DEL NOROESTE SA DE CV","JOSE OSWALDO MENDEZ FLORES",,14/12/2015,15/12/2015,13/03/2016,19/05/2016,2015
ISIE-FAMEB-15-182,,0,,,"CONSTRUCCION DE RAMPA, IMPERMEABILIZACION, REHABILITACION DE AREA DEPORTIVA, INSTALACIONES HIDROSANITARIAS Y PINTURA GENERAL EN EP JOSE DE JESUS FLORES VALDERDE EN LA LOCALIDAD Y MUNICIPIO DE HERMOSILLO, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,672772.73,100,11/04/2016,2,5,HERMOSILLO,"DOMICILIO CONODICO",29.02555123530071,-110.96610367298126,200,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"DISEÑO Y CONSTRUCCION DEL NOROESTE SA DE CV","ING. RODRIGO BUSTAMANTE ROBLES",,14/12/2015,15/12/2015,12/02/2016,12/04/2016,2015
ISIE-FAMEB-15-190,,0,,,"CONSTRUCCION DE MODULOS DE SERVICIOS SANITARIOS, REPARACION DE LOSA DE CONCRETO, SISTEMA ELECTRICO, CONSTRUCCION DE ANDADOR E IMPERMEABILIZACION DE LOSAS EN EP EL NIÑO CAMPESINO, EN LA LOCALIDAD Y MUNICIPIO DE HERMOSILLO, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,628033.72,100,12/05/2016,2,4,HERMOSILLO,"DOMICILIO CONOCIDO",29.037213916188954,-111.00108775251625,100,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"BERMA DESARROLLOS, S.A. DE C.V.","ING. RODRIGO BUSTAMANTE ROBLES",,15/12/2015,16/12/2015,13/02/2016,20/04/2016,2015
ISIE-FAMEB-15-141,,0,,,"REHABILITACION DE SERVICIOS SANITARIOS, PINTURA GENERAL, IMPERMEABILIZACION DE TECHOS Y REPARACION DE SISTEMA ELECTRICO EN TELESECUNDARIA 189 EN LA LOCALIDAD Y MUNICIPIO DE ONAVAS, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,891362.9,100,26/03/2016,2,12,ONAVAS,"DOMICILIO CONOCIDO",28.460391268350808,-109.52791661024094,265,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"PLANIFICACION INMOBILIARIA DEL YAQUI, S.A. DE C.V.","ING. SANCHEZ ENRIQUE DE JESUS",,14/12/2015,15/12/2015,12/02/2016,11/04/2016,2015
ISIE-FAMEB-15-110,,0,,,"REHABILITACION DE BAÑOS, SISTEMA ELECTRICO, TECHUMBRE Y FABRICACION DE CISTERNA EN EP JESUS GARCIA NO. 2 EN LA LOCALIDAD Y MUNICIPIO DE NOGALES, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,2608786,100,09/03/2016,2,6,"HEROICA NOGALES","DOMICILIO CONOCIDO",31.29967945,-110.93603879213333,31,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"POLARCLIM, S.A. DE C.V.","ING. ORTEGA JIMENEZ ADALBERTO",,13/11/2015,11/12/2015,10/03/2016,01/04/2016,2015
ISIE-FAMEB-15-119,,0,,,"REPARACION ELECTRICA DEL PLANTEL, REPARACION DE TEJABAN, SUBESTACION, PISOS, BAÑOS Y CERCO PERIMETRAL EN JN ALICIA HURTADO BRINGAS EN LA LOCALIDAD Y MUNICIPIO DE HERMOSILLO, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,1061855,100,31/12/2015,2,2,HERMOSILLO,"DOMICILIO CONOCIDO",29.029385783108655,-110.95454603433609,115,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"SPAZICORP, S.A. DE C.V.","ARQ. LOPE SARACHO CASTAÑOS",,20/11/2015,21/11/2015,19/01/2016,17/02/2016,2015
ISIE-FAMEB-15-132,,0,,,"IMPERMEABILIZACION DE EDIFICIOS, REHABILITACION ELECTRICA EXTERIOR, REPARACION DE MUROS, ALIMENTADORES Y CERCO PERIMETRAL EN SEC PROF ALEJANDRO SOTELO BURRUEL, EN LA LOCALIDAD Y MUNICIPIO DE HERMOSILLO SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,2492925.69,100,10/02/2016,2,7,HERMOSILLO,"DOMICILIO CONOCIDO",29.07285747784035,-110.95558673143387,803,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"EDIVIA DESARROLLOS, S.A. DE C.V.","JOSE OSWALDO MENDEZ FLORES",,09/11/2015,13/11/2015,10/02/2016,18/05/2016,2015
ISIE-FAMEB-15-156,,0,,,"REHABILITACION DE SERVICIOS SANITARIOS Y CONSTRUCCION DE BEBEDEROS EN LA EP JOSE MARIA LEYVA EN LA LOCALIDAD Y MUNICIPIO DE CD.OBREGON, CAJEME, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,623494.83,100,31/01/2016,2,6,CAJEME,"DOMICILIO CONOCIDO",27.514394711302646,-109.91696029901505,371,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"ING. RODOLFO VALDEZ FIGUEROA","ING. LUIS ENRIQUE VALENZUELA LAPIZCO",,14/12/2015,15/12/2015,12/02/2016,11/04/2016,2015
ISIE-FAMEB-15-160,,0,,,"REHABILITACION DE TECHOS, AULA, SISTEMA ELECTRICO, EQUIPO HIDRONEUMATICO Y DRENAJE EN CAM ESTATAL COLONIA BELLAVISTA EN LA LOCALIDAD Y MUNICIPIO DE CD. OBREGON, CAJEME, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,974705.73,100,27/03/2016,2,13,CAJEME,"DOMICILIO CONOCIDO",27.490342038314765,-109.96366560459137,69,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"ING. RODOLFO VALDEZ FIGUEROA","ISMAEL GONZALEZ LEM",,14/12/2015,15/12/2015,12/02/2016,12/04/2016,2015
ISIE-FAMEB-15-176,,0,,,"REHABILITACION ELECTRICA PARA AIRES ACONDICIONADOS Y REHABILITACION DE MODULOS SANITARIOS EN EP VENTURA G TENA, EN LA LOCALIDAD Y MUNICIPIO DE PUERTO PEÑASCO, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,593937.21,100,11/02/2016,2,1,"PUERTO PEÑASCO","DOMICILIO CONOCIDO",31.307210155325414,-113.54093313217163,331,"INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA","DIRECCION GENERAL DE PLANEACION SEC",ISIE,"ING. MANUEL MEDINA ALVARADO","ING. KRISHNA INDU ALBERTO",,14/12/2015,15/12/2015,28/01/2016,22/03/2016,2015
